user_id,movie_id,rating,timestamp
20,27,5.0,1539766605
20,272,3.5,1540508863
20,55,2.0,1541287912
20,196,4.0,1570641302
20,207,3.0,1578078618
20,29,4.5,1585031837
20,18,5.0,1596371221
20,8,4.5,1612511319
20,89,4.0,1625896346
20,36,5.0,1646233849
20,19,4.5,1649591659
20,51,1.5,1657987335
20,180,2.0,1661183649
21,236,3.5,1262634302
21,322,4.0,1264303518
21,39,4.5,1266267442
21,74,3.5,1291639193
21,59,4.0,1292273371
21,86,3.5,1297557505
21,50,5.0,1354518845
21,2,5.0,1365569178
21,306,3.0,1391338175
21,26,5.0,1418062595
21,291,3.5,1428447128
21,57,4.5,1433225049
21,126,2.5,1450019063
21,239,4.0,1451690964
21,232,3.0,1452885012
21,8,4.5,1454104874
21,43,5.0,1456958709
21,31,4.5,1462604309
21,85,3.0,1467217364
21,44,4.0,1497886606
21,10,4.5,1513515473
21,311,4.0,1523693108
21,300,4.5,1523926600
21,95,4.0,1526375296
21,49,3.5,1549545039
21,65,3.0,1571510168
21,320,2.0,1581744178
21,103,2.0,1587522793
21,3,5.0,1604068552
21,9,5.0,1608880085
21,40,5.0,1610268698
21,56,4.5,1613189611
21,12,4.5,1614390704
21,41,4.0,1640353817
21,30,5.0,1643641904
21,245,3.5,1648528531
21,309,4.0,1654752623
22,12,4.5,1290514229
22,33,3.0,1296148823
22,339,5.0,1334025563
22,17,3.0,1349370296
22,56,2.5,1359522923
22,8,4.0,1369261300
22,37,4.0,1379353433
22,297,1.5,1382615072
22,315,1.5,1439886135
22,14,4.0,1443499375
22,275,0.5,1457463012
22,66,3.5,1471885964
22,104,3.0,1477492288
22,237,0.5,1543281968
22,247,4.0,1591474682
22,24,3.5,1595802273
22,40,4.5,1600842695
22,68,1.5,1644967900
22,100,5.0,1659370257
22,78,3.5,1660365603
23,325,5.0,1263027146
23,30,3.5,1273345093
23,314,4.0,1278304201
23,4,5.0,1279812105
23,76,3.5,1292143165
23,1,4.5,1293658667
23,2,3.5,1304741202
23,280,4.0,1306216714
23,24,5.0,1332621638
23,70,4.0,1344382643
23,72,3.5,1351538800
23,177,3.0,1357130127
23,67,4.0,1370849817
23,192,4.0,1371529054
23,12,3.5,1376346795
23,57,4.0,1388736060
23,237,1.0,1402774362
23,49,2.0,1404115844
23,165,2.5,1412108983
23,13,4.0,1414115508
23,26,4.5,1430945053
23,53,2.5,1437999972
23,22,3.0,1441689891
23,256,5.0,1446447002
23,222,4.5,1451745287
23,133,4.0,1461749413
23,246,1.0,1467742456
23,140,2.0,1469463074
23,137,4.5,1471195790
23,267,3.5,1479478925
23,319,3.0,1485303143
23,21,3.0,1497430914
23,14,2.5,1498987357
23,56,2.0,1503287087
23,11,5.0,1506122376
23,317,3.5,1508510178
23,295,3.0,1510145112
23,7,3.5,1513709635
23,15,5.0,1514491907
23,106,3.0,1519918981
23,206,2.5,1523516113
23,313,4.5,1524919929
23,127,5.0,1526111405
23,34,2.0,1529481961
23,169,3.5,1530584978
23,276,3.5,1533376807
23,89,4.5,1549837329
23,48,2.0,1558466258
23,163,3.5,1561592755
23,84,3.5,1565598290
23,196,3.0,1569281775
23,55,1.5,1579195524
23,115,2.5,1592656357
23,62,4.5,1596028029
23,142,4.5,1632529448
23,130,4.5,1647096846
24,89,5.0,1274898222
24,86,5.0,1297317554
24,3,5.0,1298879117
24,94,4.0,1313524545
24,37,2.5,1313665987
24,117,3.0,1319483033
24,231,4.5,1330645521
24,192,4.5,1332860394
24,7,5.0,1349097638
24,6,5.0,1353808989
24,301,2.0,1365017042
24,328,3.5,1366846253
24,305,5.0,1383756402
24,240,2.0,1413243566
24,293,2.0,1423392145
24,80,3.0,1440546596
24,56,4.5,1463355183
24,220,3.5,1486914558
24,186,3.5,1488346243
24,224,3.5,1506973397
24,13,5.0,1544699982
24,35,2.5,1558835916
24,50,3.5,1564760812
24,90,5.0,1567710156
24,195,2.0,1582032856
24,64,5.0,1597297411
24,163,3.0,1609542573
24,204,3.5,1624675888
24,323,5.0,1640066037
24,41,1.0,1649048079
24,222,5.0,1655728983
25,289,1.5,1269108040
25,332,1.0,1302160071
25,165,2.0,1306817754
25,78,1.0,1310056901
25,109,3.0,1310217136
25,32,4.5,1333423573
25,37,3.5,1368910539
25,5,4.5,1384095802
25,44,4.5,1389107484
25,300,3.5,1389809194
25,60,1.0,1402989051
25,16,4.0,1422988198
25,74,1.0,1425117708
25,248,5.0,1440940165
25,40,3.0,1472843561
25,121,5.0,1478191646
25,186,2.0,1482416264
25,96,2.5,1482906515
25,22,2.5,1492429288
25,67,0.5,1499231864
25,55,2.0,1502488741
25,14,2.0,1523335287
25,304,0.5,1581250109
25,30,5.0,1581597819
25,138,1.5,1585799650
25,305,2.0,1589109446
25,328,0.5,1609276689
25,47,4.0,1615697825
25,58,2.5,1625048520
25,54,2.0,1627771924
25,93,3.0,1661895193
26,94,4.5,1265047931
26,27,3.5,1269698852
26,18,4.0,1274205100
26,14,5.0,1286274667
26,34,5.0,1321910486
26,78,1.5,1333630070
26,194,1.0,1334579180
26,30,5.0,1337658801
26,90,3.0,1356623594
26,322,4.5,1359728540
26,161,2.5,1366326744
26,12,5.0,1366498105
26,314,2.5,1377561963
26,68,3.0,1380406629
26,147,4.5,1383326850
26,93,3.0,1386129447
26,8,5.0,1396106989
26,88,3.5,1397313124
26,62,2.0,1403458038
26,244,3.5,1405301161
26,272,3.5,1420615229
26,106,2.5,1425430737
26,59,4.0,1427924783
26,55,4.0,1428192072
26,7,3.5,1452716773
26,63,3.0,1454546274
26,302,4.0,1464828687
26,165,5.0,1470972956
26,196,3.0,1472441084
26,178,3.5,1473280300
26,87,2.5,1474538927
26,23,2.5,1479566102
26,291,1.5,1485961333
26,37,4.5,1493219363
26,43,4.0,1502313550
26,49,3.0,1508535881
26,171,1.5,1511155051
26,313,2.5,1524404502
26,112,2.5,1525070021
26,127,3.0,1525633411
26,25,3.0,1531608167
26,212,0.5,1541109266
26,239,3.5,1545605632
26,320,2.0,1579034434
26,56,5.0,1581390967
26,245,3.5,1593732915
26,255,1.5,1596258910
26,19,4.0,1601712059
26,157,3.0,1604128393
26,58,4.0,1617318391
26,13,3.5,1620026617
26,103,0.5,1632427974
26,1,4.0,1638509805
26,215,0.5,1640138447
26,252,2.0,1640830004
26,101,1.5,1644104625
26,33,5.0,1645905732
27,132,1.5,1270018376
27,85,2.5,1280731442
27,36,5.0,1293007719
27,55,2.0,1319801259
27,195,1.5,1326771330
27,7,3.0,1370127928
27,84,2.5,1381257470
27,9,3.5,1422504350
27,105,3.5,1424935179
27,78,3.5,1426257019
27,148,3.0,1438528809
27,1,4.0,1459300105
27,53,3.0,1527800425
27,57,4.0,1564126480
27,93,3.5,1567024635
27,51,3.0,1633035476
27,236,3.0,1651160377
28,115,2.5,1275517510
28,165,2.0,1280833239
28,76,1.5,1313215149
28,46,1.0,1315440105
28,326,0.5,1320603653
28,253,4.5,1325908595
28,341,3.0,1329821800
28,148,2.0,1334378785
28,284,2.0,1340361053
28,245,0.5,1351307091
28,75,1.5,1362744710
28,72,2.0,1373420884
28,42,1.5,1438068376
28,232,0.5,1443495215
28,54,2.0,1466764490
28,18,3.5,1469887804
28,28,1.5,1474404720
28,11,3.0,1498664968
28,22,3.0,1503089524
28,56,2.0,1530824347
28,97,1.0,1538403997
28,147,3.5,1571267778
28,103,1.0,1603156272
28,320,2.0,1607330480
28,99,4.5,1648490935
28,1,4.0,1651701338
29,126,4.0,1282712241
29,135,5.0,1291665870
29,11,5.0,1293711468
29,59,1.5,1303334129
29,214,4.0,1312627832
29,56,3.5,1339659627
29,6,5.0,1342983394
29,58,1.5,1357702472
29,224,1.0,1361877604
29,225,2.0,1362649328
29,152,3.0,1364420686
29,15,5.0,1366674312
29,69,2.0,1370905461
29,165,3.5,1383896850
29,99,5.0,1401063816
29,313,4.0,1427500530
29,189,5.0,1431395856
29,12,3.5,1431527512
29,307,4.5,1437655994
29,1,5.0,1446500677
29,13,5.0,1455162396
29,38,3.0,1468985174
29,78,5.0,1471477235
29,62,5.0,1475639287
29,85,4.0,1482529420
29,328,5.0,1489740694
29,57,4.0,1502945064
29,48,3.0,1512001383
29,121,3.5,1517962877
29,244,2.0,1529901195
29,107,2.5,1542830747
29,74,4.5,1543734844
29,311,3.0,1554646353
29,252,1.5,1564655066
29,36,5.0,1573131029
29,131,4.5,1580045697
29,3,5.0,1588990543
29,264,4.0,1595706298
29,300,2.5,1600503151
29,42,3.5,1610038448
29,70,5.0,1615181316
29,197,4.0,1617200421
29,86,5.0,1617413407
29,317,2.5,1620820904
29,196,3.0,1631261923
29,51,2.5,1631547990
29,89,4.5,1632509367
29,320,3.5,1642455233
29,291,3.5,1645733091
29,19,5.0,1654225605
30,12,4.0,1270995023
30,50,4.0,1277753769
30,33,5.0,1283769391
30,104,5.0,1285311879
30,36,4.5,1289016773
30,291,3.0,1291735918
30,1,4.0,1299862912
30,230,2.0,1320034405
30,143,5.0,1320485228
30,30,5.0,1331553166
30,85,3.5,1336397375
30,189,2.0,1342873515
30,224,0.5,1363207816
30,95,2.0,1375484880
30,88,2.5,1375786898
30,164,1.5,1376283342
30,54,3.5,1384647228
30,239,3.0,1399411289
30,120,5.0,1401189559
30,93,4.0,1409033504
30,44,4.0,1445470774
30,248,5.0,1464885492
30,113,5.0,1468011189
30,20,4.5,1473524469
30,21,2.5,1481296616
30,94,3.5,1482389383
30,111,4.5,1514550376
30,55,2.0,1514652589
30,58,3.0,1522814692
30,8,4.0,1523847087
30,41,4.5,1525113984
30,67,1.5,1527989705
30,119,5.0,1528293389
30,34,5.0,1532949046
30,341,5.0,1541259824
30,4,4.5,1543956676
30,80,1.0,1544534168
30,48,4.0,1553310226
30,42,4.5,1586327934
30,26,3.0,1586609851
30,13,3.5,1602690626
30,2,5.0,1611895852
30,272,4.0,1625775653
30,29,4.5,1633195009
30,65,2.0,1636969350
30,185,0.5,1639204756
31,99,4.0,1267982738
31,113,5.0,1271575219
31,58,0.5,1284044769
31,81,4.5,1287367561
31,38,1.5,1291284552
31,240,1.0,1306531061
31,291,2.5,1319708389
31,120,5.0,1324627426
31,14,2.5,1359784184
31,129,3.5,1367610081
31,6,3.5,1385499687
31,75,3.5,1388118178
31,93,3.5,1396058288
31,131,4.5,1401064392
31,27,4.5,1402435334
31,104,4.0,1408096782
31,31,4.0,1410265873
31,10,2.0,1418226481
31,133,3.5,1424006455
31,2,5.0,1426744315
31,22,3.0,1433447467
31,338,5.0,1435051390
31,15,5.0,1436493024
31,43,1.0,1436598720
31,4,4.0,1450402143
31,30,5.0,1461001819
31,105,5.0,1462100748
31,305,5.0,1462557859
31,168,0.5,1466953409
31,83,5.0,1470176575
31,12,2.5,1493695316
31,304,0.5,1504065650
31,245,2.5,1537068855
31,170,2.5,1554619946
31,219,4.0,1571965039
31,145,5.0,1578793064
31,25,2.5,1581405451
31,180,1.5,1584272599
31,50,2.0,1584853235
31,177,5.0,1585020993
31,1,5.0,1597635196
31,171,5.0,1605248452
31,228,2.5,1606268954
31,125,5.0,1615128252
31,193,5.0,1618528086
31,178,5.0,1631927228
31,114,5.0,1655218630
31,137,4.0,1655914661
32,50,5.0,1267901609
32,277,3.0,1269613989
32,31,4.0,1272204513
32,303,1.0,1278809058
32,48,5.0,1300690940
32,4,2.5,1309877756
32,10,5.0,1313560142
32,16,3.5,1329189579
32,11,5.0,1347690843
32,1,4.0,1348292350
32,75,2.5,1358411704
32,165,3.0,1361410839
32,225,1.0,1392901608
32,100,3.5,1411863159
32,290,2.5,1416623050
32,72,2.5,1424084364
32,8,4.5,1424130798
32,188,3.0,1439664920
32,56,3.5,1440232477
32,341,5.0,1458639830
32,66,2.5,1469087787
32,42,5.0,1472769806
32,326,1.0,1474765168
32,88,2.5,1476646715
32,302,2.5,1484539032
32,58,2.5,1484557791
32,299,0.5,1510434555
32,44,5.0,1519507987
32,90,1.5,1531612257
32,29,3.0,1536716911
32,27,2.5,1544327489
32,89,3.0,1559790415
32,270,2.5,1573442971
32,43,5.0,1583253112
32,135,3.5,1603141569
32,203,3.0,1648477164
33,326,2.5,1269288871
33,327,2.5,1272531179
33,35,3.5,1283241991
33,90,3.0,1320399023
33,311,3.0,1355005691
33,237,2.5,1363869175
33,18,4.5,1428925361
33,157,2.5,1447426053
33,165,4.5,1449528045
33,7,3.0,1460522072
33,68,3.0,1466018135
33,186,2.5,1481939003
33,62,2.0,1520601239
33,21,3.0,1522498125
